STATION_BOOK_ID	MAX(YEAR)
39700-00188-0-6-0-0	2017
00000-28280-0-9-2-2	2014
00000-40013-0-9-2-0	2013
00000-40051-0-9-3-0	2014
07840-00007-0-7-0-0	2016
08700-00509-0-4-0-0	1995
08700-00544-0-3-0-0	2005
08700-00568-0-7-0-0	1994
08700-00589-0-5-0-0	1997
08700-00590-0-7-0-0	1995
08700-00448-0-8-0-0	2000
12250-00056-0-5-0-0	2012
12250-00069-0-5-0-0	2009
12250-00076-0-8-1-0	2004
12250-00142-0-4-0-0	1993
12250-00182-0-7-0-0	2004
12250-00187-0-6-0-0	2014
00000-36083-0-9-2-0	2013
00000-39085-0-9-2-0	2017
07840-00026-0-3-0-0	2016
07840-00035-0-7-0-0	2017
07840-00037-0-4-0-0	2017
07840-00057-0-2-0-0	2008
07840-00065-0-8-0-0	2017
07840-00069-0-8-0-0	2011
07840-00073-0-4-0-0	2016
07840-00113-0-3-0-0	2007
07840-00121-0-2-0-0	2016
07840-00125-0-5-0-0	2007
07840-00128-0-3-0-0	2016
07840-00131-0-1-0-0	2017
07840-00131-0-7-0-0	2017
08700-00610-0-5-0-0	2008
08700-00616-0-1-0-0	1994
16750-00097-0-3-0-0	2012
16750-00098-0-3-0-0	2006
16750-00204-0-5-0-0	2014
16750-00251-0-1-0-0	2010
16750-00280-0-1-0-0	2008
00000-40026-0-9-2-0	2005
08700-00655-0-1-0-0	1999
08700-00657-0-5-0-0	2005
08700-00681-0-1-0-0	2000
08700-00683-0-5-0-0	2014
08700-00716-0-1-0-0	2007
08700-00723-0-1-0-0	2011
08700-00842-0-7-0-0	2001
39700-00026-0-5-0-0	1993
39700-00066-0-6-0-0	2010
39700-00067-0-1-0-0	2017
39700-00085-0-6-0-0	2010
39700-00093-0-4-0-0	2003
39700-00100-0-5-0-0	2002
39700-00110-0-3-0-0	1995
39700-00115-0-5-0-0	2003
00000-14148-0-3-0-0	2007
00000-21045-0-7-0-0	2014
00000-16121-0-7-0-0	2017
00000-21059-0-1-0-0	2017
00000-21101-0-1-0-0	2017
00000-22014-0-6-0-0	2017
39610-00001-0-3-0-0	2017
39610-00009-0-1-0-0	2017
39610-00011-0-1-0-0	2017
39610-00015-0-3-0-0	2017
39610-00015-0-5-0-0	2017
39700-00526-0-1-0-0	2017
39700-00565-0-3-0-0	2017
00000-13042-0-1-0-0	2015
00000-03022-0-9-4-0	2017
39700-00202-0-7-0-0	2016
39700-00256-0-3-0-0	2002
39700-00256-0-7-0-0	2002
39700-00262-0-3-0-0	2005
39700-00264-0-3-0-0	1995
39700-00288-0-1-0-0	1995
00000-22042-0-3-0-0	2017
00000-24071-0-5-0-0	2017
00000-24144-0-1-0-0	2017
00000-24144-0-3-0-0	2017
00000-24146-0-8-0-0	2017
46540-00153-0-1-0-0	2017
46540-00184-0-5-0-0	2017
46540-00219-0-5-0-0	2017
50950-00015-0-2-0-0	2017
52120-00333-0-7-0-0	2017
52660-00012-0-3-0-0	2017
54550-00008-0-3-0-0	2017
54550-00008-0-5-0-0	2017
54550-00061-0-3-0-0	2017
54550-00132-0-1-0-0	2017
00000-03135-0-9-4-0	2017
00000-09187-0-9-1-0	2017
00000-10244-0-9-2-0	2017
00000-10244-0-9-4-0	2017
00000-23060-0-7-0-0	2017
00000-23074-0-1-0-0	2017
00000-27151-0-9-3-0	2016
00000-34024-0-1-3-0	2017
00000-39002-0-9-1-0	2017
08700-01738-0-6-0-0	2017
12250-00028-0-7-0-0	2017
12250-00104-0-7-0-0	2016
12250-00107-0-3-0-0	2016
54550-00152-0-1-0-0	2004
54550-00157-0-3-0-0	2007
54550-00188-0-3-0-0	2017
54730-00005-0-3-0-0	2017
64090-00224-0-8-0-0	2017
64090-00317-0-8-2-0	2017
64090-00323-0-1-0-0	2006
39700-00520-0-5-0-0	2005
64090-00077-0-6-0-0	2006
41320-00028-0-1-0-0	2016
39700-00302-0-7-0-0	2008
39700-00421-0-1-0-0	2009
39700-00434-0-8-0-0	2007
39700-00444-0-7-0-0	1998
39700-00466-0-7-0-0	2007
39700-00480-0-5-0-0	2010
54730-00034-0-8-0-0	2015
54730-00045-0-2-0-0	2017
54730-00062-0-3-0-0	2009
64090-00539-0-8-0-0	2001
64090-00579-0-8-0-0	2016
64090-00595-0-5-0-0	2016
41320-00002-0-3-0-0	2014
64090-00015-0-4-0-0	1996
41320-00034-0-1-0-0	2014
39700-00525-0-7-0-0	2016
54730-00081-0-5-0-0	1994
54730-00083-0-1-0-0	2017
54730-00091-0-5-0-0	2012
56260-00023-0-1-0-0	2008
64090-00612-0-3-0-0	2005
64090-00684-0-7-0-0	2007
64090-00698-0-4-0-0	2000
64810-00016-0-7-0-0	2007
46540-00002-0-1-0-0	2017
82810-00087-0-8-0-0	2006
56260-00057-0-1-0-0	2007
56260-00129-0-8-0-0	2006
56260-00130-0-6-0-0	2003
56260-00134-0-4-0-0	2006
56260-00141-0-4-0-0	2007
56260-00145-0-8-0-0	2005
56260-00149-0-2-0-0	2006
56260-00149-0-6-0-0	2006
56260-00153-0-6-0-0	2003
56260-00160-0-2-0-0	2006
64810-00047-0-5-0-0	2005
64810-00055-0-1-0-0	2017
64810-00055-0-3-0-0	2017
64810-00055-0-7-0-0	2017
64810-00093-0-7-0-0	2013
64810-00123-0-5-0-0	1999
46540-00012-0-1-0-0	2015
46540-00018-0-1-0-0	2015
46540-00025-0-7-0-0	2015
11260-00060-0-3-0-0	2004
08700-00289-0-5-0-0	2002
08700-01789-0-6-0-0	2003
46540-00041-0-7-0-0	1994
46540-00042-0-1-0-0	2016
46540-00044-0-7-0-0	2010
46540-00050-0-5-0-0	1994
46540-00056-0-5-0-0	2016
46540-00056-0-7-0-0	2016
46540-00058-0-5-0-0	2016
46540-00062-0-1-0-0	2016
46540-00067-0-4-0-0	2016
46540-00070-0-7-0-0	2015
46540-00071-0-5-0-0	2015
56260-00186-0-1-0-0	2017
56260-00192-0-5-0-0	2006
56260-00196-0-4-0-0	1999
56260-00197-0-2-0-0	1990
56260-00203-0-6-0-0	2001
56260-00207-0-5-0-0	2008
56260-00208-0-1-0-0	1995
64810-00169-0-2-0-0	2014
67420-00035-0-3-0-0	1990
70660-00032-0-2-0-0	2013
70660-00068-0-3-0-0	2013
46540-00071-0-7-0-0	2004
61300-00033-0-7-0-0	2017
61300-00044-0-3-0-0	2016
61300-00094-0-1-0-0	2016
08700-00657-0-1-0-0	2005
46540-00092-0-7-0-0	2012
46540-00100-0-6-0-0	2015
46540-00104-0-4-0-0	2005
46540-00112-0-1-0-0	2015
46540-00114-0-5-0-0	2015
46540-00164-0-1-0-0	2016
46540-00164-0-5-0-0	2016
46540-00185-0-4-0-0	2012
61300-00044-0-1-0-0	2016
61300-00053-0-3-0-0	2016
61300-00056-0-1-0-0	2008
70660-00082-0-3-0-0	2000
72100-00064-0-7-0-0	2010
72100-00075-0-5-0-0	2007
82810-00049-0-2-0-0	2012
82810-00049-0-4-0-0	2012
64090-00587-0-6-0-0	1988
64090-00318-0-4-0-0	2005
08700-00572-0-4-0-0	1987
08700-00407-0-6-0-0	1987
08700-00685-0-3-0-0	1988
46540-00208-0-7-0-0	2008
46540-00214-0-5-0-0	1999
46540-00235-0-3-0-0	2007
46540-00250-0-5-0-0	2017
61300-00093-0-1-0-0	2009
08700-00564-0-5-0-0	1989
08700-00686-0-1-0-0	1988
61300-00094-0-5-0-0	2016
61300-00100-0-1-0-0	2017
64090-00079-0-8-0-0	2016
82810-00076-0-4-0-0	2017
52120-00015-0-5-0-0	2012
52120-00024-0-7-0-0	2000
52120-00056-0-7-0-0	2000
52120-00089-0-3-0-0	2010
82810-00190-0-1-0-0	2007
82810-00191-0-7-0-0	1999
82810-00199-0-7-0-0	2006
00000-06312-0-4-0-0	2010
00000-03064-0-2-0-0	1997
00000-26006-0-9-5-0	2017
00000-27028-0-7-0-0	2016
00000-27190-0-5-0-0	2017
00000-28154-0-3-0-0	2017
00000-28217-0-3-0-0	2017
00000-28272-0-9-4-0	2017
00000-28274-0-9-0-0	2017
00000-28276-0-9-0-0	2017
54550-00161-0-5-0-0	2017
54550-00194-0-1-0-0	2017
54550-00194-0-5-0-0	2017
54550-00220-0-7-0-0	2017
54550-00255-0-1-0-0	2017
54550-00255-0-2-0-0	2017
54550-00255-0-6-0-0	2017
54730-00067-0-7-0-0	2017
54730-00075-0-5-0-0	2017
56260-00164-0-8-0-0	2017
56260-00243-0-3-0-0	2017
12250-00303-0-3-0-0	2017
16750-00036-0-3-0-0	2016
16750-00038-0-7-0-0	2016
16750-00342-0-3-0-0	2016
46540-00079-0-7-0-0	2017
11260-00109-0-5-0-0	1992
11260-00109-0-7-0-0	1992
16750-00163-0-1-0-0	2016
45370-00001-0-7-0-0	1987
45370-00004-0-1-0-0	1996
45370-00004-0-5-0-0	1987
46540-00171-0-1-0-0	2003
46540-00179-0-3-0-0	2012
46540-00209-0-5-0-0	1990
46540-00211-0-1-0-0	2008
46540-00211-0-5-0-0	2008
46540-00226-0-3-2-0	1990
54550-00103-0-3-0-0	1991
00000-29069-0-3-0-0	2017
00000-29187-0-6-0-0	2017
00000-33009-0-2-0-0	2017
00000-33020-0-7-0-0	2017
00000-33084-0-5-0-0	2017
00000-33091-0-5-0-0	2017
00000-33114-0-3-0-0	2017
00000-33123-0-5-0-0	2017
00000-33130-0-6-0-0	2017
56980-00014-0-5-0-0	2017
64090-00243-0-1-0-0	2017
64090-00243-0-3-0-0	2017
64090-00317-0-2-0-0	2017
64090-00317-0-4-2-0	2017
00000-28280-0-9-4-0	2014
67780-00019-0-2-0-0	2015
22690-00015-0-1-0-0	2016
67780-00018-0-3-0-0	2014
64090-00553-0-5-0-0	2015
86140-00012-0-2-0-0	2016
54550-00125-0-5-0-0	2005
82810-00021-0-3-0-0	2001
82810-00077-0-6-0-0	2012
54550-00045-0-1-0-0	1991
00000-34024-0-8-0-0	2017
00000-34026-0-5-0-0	2017
00000-34026-0-7-0-0	2017
00000-34097-0-9-0-1	2017
00000-35046-0-3-0-0	2017
00000-36086-0-9-4-0	2017
00000-37047-0-1-0-0	2017
00000-39095-0-1-0-0	2017
00000-39095-0-7-0-0	2017
64090-00631-0-7-0-0	2017
64090-00693-0-3-0-0	2017
64090-00714-0-3-0-0	2017
64090-00735-0-1-0-0	2017
64090-00744-0-8-0-0	2017
64810-00079-0-3-0-0	2017
64810-00118-0-1-0-0	2017
86140-00036-0-3-0-0	2016
86140-00036-0-5-0-0	2016
00000-10273-0-3-0-0	2016
00000-12006-0-3-0-0	2015
39700-00275-0-7-0-0	2016
08700-01347-0-6-0-0	2017
82810-00025-0-3-0-0	2014
67420-00015-0-3-0-0	2017
67420-00033-0-5-0-0	2016
53920-00001-0-7-0-0	2015
53920-00009-0-7-0-0	2015
07840-00093-0-6-0-0	2017
16750-00304-0-7-0-0	2017
39700-00584-0-1-0-0	2015
00000-01264-0-1-0-0	2017
00000-01374-0-4-0-0	2017
00000-02051-0-1-0-0	2017
00000-02051-0-7-0-0	2017
00000-03151-0-9-1-0	2017
00000-05021-0-7-0-0	2017
00000-05070-0-8-0-0	2017
00000-05076-0-4-0-0	2017
00000-06035-0-1-0-0	2017
00000-42145-0-3-0-0	2017
00000-43017-0-3-0-0	2017
00000-43019-0-1-0-0	2017
06220-00024-0-8-0-0	2017
06220-00036-0-4-0-0	2017
06220-00040-0-4-0-0	2017
65230-00005-0-3-0-0	2017
65230-00005-0-5-0-0	2017
66340-00014-0-2-0-0	2017
66340-00033-0-8-0-0	2017
67420-00042-0-1-0-0	2017
67420-00048-0-5-0-0	2017
67420-00059-0-4-0-0	2017
67420-00059-0-6-0-0	2017
67420-00060-0-7-0-0	2017
71020-00013-0-3-0-0	2017
71020-00013-0-5-0-0	2017
73900-00016-0-4-0-0	2016
75195-00007-0-1-0-0	2017
67420-00027-0-1-0-0	2016
00000-16008-0-5-0-0	2016
34390-00008-0-6-0-0	2015
82810-00020-0-8-0-0	2014
12250-00310-0-7-0-0	2016
39700-00459-0-3-0-0	2017
00000-06220-0-3-0-0	2017
00000-06347-0-3-0-0	2017
00000-08020-0-6-0-0	2017
07840-00104-0-8-0-0	2017
07840-00143-0-7-0-0	2017
08470-00004-0-7-0-0	2017
08470-00006-0-1-0-0	2017
08700-00077-0-3-0-0	2017
08700-00380-0-8-0-0	2017
08700-00800-0-1-0-0	2017
75195-00024-0-5-0-0	2017
82810-00122-0-4-0-0	2017
82810-00129-0-3-0-0	2017
82810-00147-0-1-0-0	2017
82810-00195-0-5-0-0	2017
82810-00210-0-3-0-0	2017
86140-00045-0-1-0-0	2017
86140-00045-0-7-0-0	2017
86140-00057-0-5-0-0	2016
86140-00073-0-1-0-0	2017
86320-00012-0-5-0-0	2017
64090-00743-0-7-0-0	2015
67420-00045-0-1-0-0	2016
67420-00072-0-4-0-0	2015
39700-00150-0-2-0-0	2017
56260-00209-0-4-0-0	2016
00000-28087-0-1-0-0	2017
00000-10094-0-5-0-0	2017
00000-10109-0-7-0-0	2017
00000-10241-0-9-4-0	2017
00000-10262-0-9-3-0	2017
00000-10271-0-1-0-0	2017
00000-11011-0-6-0-0	2017
00000-13002-0-1-0-0	2017
00000-13021-0-1-0-0	2017
00000-13021-0-3-0-0	2017
00000-13033-0-3-0-0	2017
08700-01762-0-1-0-0	2017
08700-02004-0-3-0-0	2017
08700-02073-0-1-0-0	2017
08700-02162-0-1-0-0	2017
11260-00115-0-5-0-0	2017
12250-00028-0-5-0-0	2017
12250-00136-0-8-0-0	2017
12250-00300-0-7-0-0	2017
12250-00302-0-7-0-0	2017
12250-00303-0-1-0-0	2017
13150-00017-0-4-0-0	2017
64810-00160-0-6-0-0	2008
67420-00031-0-5-0-0	2016
64090-00522-0-7-0-0	2015
67420-00032-0-5-0-0	2016
64090-00522-0-3-0-0	2015
00000-26017-0-9-3-0	2015
67780-00019-0-8-0-0	2015
00000-14059-0-3-0-0	2017
00000-14059-0-5-0-0	2017
00000-14127-0-1-1-0	2017
00000-14127-0-3-0-0	2017
00000-14181-0-1-0-0	2017
00000-14260-0-3-0-0	2017
00000-14276-0-7-0-0	2017
00000-14395-0-3-0-0	2017
00000-14421-0-7-0-0	2017
00000-14458-0-1-0-0	2017
00000-14483-0-3-0-0	2017
00000-06122-0-5-0-0	2017
16750-00109-0-1-0-0	2017
16750-00109-0-7-0-0	2017
16750-00121-0-3-0-0	2017
16750-00155-0-7-0-0	2017
16750-00208-0-8-0-0	2017
16750-00228-0-3-0-0	2017
16750-00282-0-5-0-0	2017
16750-00290-0-7-0-0	2017
16750-00332-0-1-0-0	2017
16750-00332-0-5-0-0	2017
16750-00340-0-1-0-0	2017
16750-00363-0-1-0-0	2017
34300-00008-0-5-0-0	2017
34300-00008-0-7-0-0	2017
34390-00019-0-2-0-0	2017
34390-00019-0-8-0-0	2017
34390-00051-0-2-0-0	2017
34390-00051-0-6-0-0	2017
36370-00039-0-5-0-0	2017
00000-28126-0-3-0-0	2015
00000-28131-0-5-0-0	2015
00000-28343-0-6-0-0	2014
64810-00161-0-5-0-0	2008
00000-35015-0-3-0-0	1977
46540-00174-0-1-0-0	1990
52120-00001-0-1-0-0	1988
82810-00121-0-7-0-0	1989
16750-00156-0-1-0-0	1988
56260-00100-0-3-0-0	1988
72100-00015-0-1-0-0	1987
00000-28014-0-9-3-0	2011
16750-00253-0-3-0-0	1996
12250-00252-0-8-0-0	1985
16750-00237-0-3-0-0	1988
16750-00237-0-7-0-0	1988
12250-00241-0-1-0-0	2015
46540-00027-0-5-0-0	2006
46540-00239-0-3-0-0	2016
11260-00112-0-7-0-0	1994
07840-00060-0-4-0-0	2002
08700-01494-0-6-0-0	2017
53920-00009-0-1-0-0	2015
08700-01600-0-5-0-0	2017
00000-16131-0-1-0-0	2015
52120-00115-0-1-0-0	2017
07840-00005-0-2-0-0	2006
16750-00078-0-1-0-0	1988
16750-00078-0-5-0-0	1988
46540-00205-0-3-0-0	2009
46540-00205-0-7-0-0	2009
72100-00017-0-3-0-0	1987
39700-00211-0-1-0-0	1988
16750-00034-0-1-0-0	2006
56260-00111-0-2-0-0	1987
56260-00111-0-6-0-0	1987
71020-00010-0-6-0-0	2014
71020-00010-0-7-0-0	2014
86140-00032-0-6-0-0	2015
00000-03134-0-9-2-0	2013
00000-17004-0-9-2-0	2008
64090-00502-0-8-2-0	1987
71020-00019-0-1-0-0	1971
71020-00019-0-3-0-0	1971
82810-00007-0-3-0-0	2014
82810-00007-0-7-0-0	2014
12250-00218-0-3-0-0	1986
12250-00227-0-4-0-0	2014
12250-00227-0-6-0-0	2014
28990-00034-0-5-0-0	1986
34390-00005-0-6-0-0	1996
16750-00377-0-5-0-0	2017
00000-01270-0-9-4-0	2014
39700-00195-0-9-4-0	1989
08700-00505-0-6-0-0	1989
00000-07001-0-7-0-0	2013
07840-00058-0-4-0-0	2002
07840-00097-0-8-0-0	1986
64090-00565-0-7-0-0	2012
70660-00078-0-7-0-0	2016
71020-00006-0-2-0-0	1971
71020-00006-0-7-0-0	1971
00000-10007-0-1-4-0	2016
66340-00021-0-4-0-0	2015
66340-00037-0-5-0-0	2015
67420-00071-0-5-0-0	2015
70660-00056-0-5-0-0	2016
00000-03039-9-9-1-0	1991
06220-00005-0-6-0-0	1987
11260-00074-0-5-0-0	2014
11260-00081-0-7-0-0	2014
20980-00002-0-1-0-0	1987
22960-00002-0-3-0-0	2014
22960-00002-0-7-0-0	2003
26290-00003-0-1-0-0	2008
28990-00020-0-5-0-0	2016
56260-00161-0-6-0-0	1992
71020-00041-0-5-0-0	2016
71650-00015-0-4-0-0	1988
56260-00043-0-3-0-0	1988
52660-00008-0-1-0-0	1988
52660-00008-0-5-0-0	2015
54550-00015-0-1-0-0	2012
71020-00028-0-5-0-0	1971
16750-00050-0-1-0-0	1988
16750-00050-0-5-0-0	1988
65230-00021-0-4-0-0	1988
16750-00074-0-3-0-0	2003
16750-00074-0-7-0-0	2003
54550-00135-0-5-0-0	2012
56260-00046-0-1-0-0	1998
56260-00184-0-3-0-0	1986
56260-00168-0-2-0-0	1986
11260-00008-0-1-0-0	2014
76060-00006-0-7-0-0	1985
87850-00004-0-1-0-0	1985
87850-00004-0-5-0-0	1985
41320-00009-0-7-0-0	2016
82810-00062-0-3-0-0	1994
56260-00143-0-4-0-0	2005
11260-00013-0-1-0-0	2014
56260-00195-0-8-0-0	1986
61300-00095-0-5-0-0	1986
08700-00263-0-6-0-0	2011
46540-00196-0-5-0-0	2012
70660-00052-0-2-0-0	1987
82810-00050-0-6-0-0	1993
25570-00030-0-3-0-0	2016
54550-00171-0-7-0-0	1987
56260-00048-0-1-0-0	1988
82810-00157-0-3-0-0	1993
39700-00154-0-1-0-0	1985
51850-00002-0-3-0-0	2009
65230-00022-0-6-0-0	1988
32500-00014-0-7-0-0	2006
64090-00220-0-8-0-0	1995
12250-00228-0-6-0-0	1986
46540-00191-0-3-0-0	2009
46540-00191-0-5-0-0	2009
00000-10267-0-6-0-0	1987
87850-00008-0-1-0-0	1985
00280-00008-0-5-0-0	2016
12250-00130-0-4-0-0	1986
18820-00009-0-7-0-0	2016
43030-00026-0-2-0-0	1989
45820-00001-0-5-0-0	2016
64090-00153-0-4-0-0	1988
07840-00110-0-1-0-0	2014
56260-00172-0-8-0-0	2012
72100-00026-0-1-0-0	1998
39700-00310-0-7-0-0	1989
39700-00310-0-5-0-0	1989
39700-00137-0-1-0-0	1987
56260-00201-0-8-0-0	1988
70660-00078-0-3-0-0	2016
46540-00208-0-5-0-0	1985
54550-00020-0-8-0-0	1988
16750-00285-0-7-0-0	1986
56260-00224-0-7-0-0	1989
41320-00022-0-1-0-0	2016
41320-00022-0-5-0-0	2016
72100-00028-0-5-0-0	1987
16750-00213-0-7-0-0	1985
16750-00203-0-5-0-0	1985
56260-00106-0-8-0-0	1988
64090-00214-0-5-0-0	1987
64090-00574-0-7-0-0	1988
45820-00007-0-3-0-0	1986
64090-00620-0-1-0-0	1992
54550-00092-0-7-0-0	2001
16750-00220-0-1-0-0	1987
46540-00011-0-7-0-0	1987
00000-43037-0-3-0-0	2014
00000-24117-0-5-0-0	2015
00000-11061-0-5-0-0	2015
00000-36042-0-5-0-0	2015
00000-03057-0-1-0-0	2015
56260-00117-0-2-0-0	1986
56260-00222-0-1-0-0	1985
56260-00222-0-7-0-0	1985
52120-00027-0-3-0-0	1988
52120-00027-0-5-0-0	1988
46540-00115-0-7-0-0	2016
00280-00007-0-1-0-0	1988
16750-00302-0-7-0-0	1988
18820-00007-0-1-0-0	2015
28990-00027-0-1-0-0	1989
42400-00005-0-1-0-0	1987
43030-00002-0-6-0-0	1987
43570-00014-0-8-0-0	1989
54730-00041-0-1-0-0	2015
11260-00058-0-5-0-0	2004
41320-00032-0-5-0-0	2016
43030-00016-0-4-0-0	2013
43030-00016-0-8-0-0	2013
56260-00181-0-6-0-0	1998
72100-00019-0-5-0-0	1987
72100-00020-0-7-0-0	1987
82810-00097-0-6-0-0	2011
72100-00019-0-3-0-0	1987
52120-00031-0-5-0-0	1987
71650-00015-0-8-0-0	1988
64810-00106-0-1-0-0	1987
64810-00120-0-1-0-0	1989
72100-00096-0-1-0-0	1987
16750-00303-0-2-0-0	2006
00000-10268-0-9-0-0	2011
43570-00012-0-8-0-0	2016
72100-00072-0-4-0-0	1987
72100-00097-0-3-0-0	1987
12250-00238-0-6-0-0	1986
45820-00011-0-8-0-0	2016
00000-03108-0-7-0-0	2000
00000-21010-0-7-0-0	2000
00000-36012-0-8-0-0	2015
67420-00070-0-3-0-0	2015
56260-00192-0-3-0-0	2006
71020-00009-0-7-0-0	2016
86140-00025-0-8-0-0	2014
87850-00011-0-7-0-0	1985
00000-09140-0-4-0-0	2010
00000-09140-0-5-0-0	2010
00000-10036-0-1-0-0	2016
00000-10046-0-3-0-0	2013
00000-10046-0-5-0-0	2013
00000-10080-0-3-0-0	2014
00000-10080-0-5-0-0	2014
00000-16010-0-8-2-0	2012
00000-16017-0-5-0-0	2005
00000-24062-0-5-0-0	2012
00000-24072-0-5-0-0	2009
00000-24090-0-5-0-0	2009
00000-24151-0-1-0-0	2015
00000-09174-0-7-0-0	2005
00000-11062-0-7-0-0	2014
00000-25160-0-7-1-0	2003
00000-33112-0-5-0-0	2017
00000-10177-0-7-0-0	2009
00000-16020-0-7-0-0	2009
00000-16063-0-2-0-0	2015
00000-16074-0-5-0-0	2013
00000-25053-0-1-1-0	2012
00000-25053-0-3-0-0	2012
00000-25053-0-7-0-0	2012
00000-25060-0-7-0-0	2006
00000-09097-0-7-0-0	2014
00000-27159-0-5-2-0	2011
00000-10268-0-9-4-0	2011
00000-17002-0-9-4-0	2012
00000-36009-0-9-4-0	2014
00000-09099-0-7-0-0	2014
00000-05018-0-2-0-0	2015
00000-38030-0-3-0-0	2010
64810-00044-0-5-0-0	2008
00000-14008-0-1-0-0	2016
00000-42234-0-1-0-0	2014
12250-00268-0-1-0-0	2011
00000-34025-0-2-0-0	2016
00000-14228-0-1-0-0	2014
00000-24027-0-1-0-0	2007
70660-00064-0-7-0-0	2016
46540-00008-0-3-0-0	1992
00000-24027-0-5-0-0	2007
00000-21007-0-4-0-0	2009
46540-00181-0-7-0-0	1993
00000-06338-0-9-9-1	1990
00000-06338-0-9-9-2	1990
00000-14363-0-5-0-0	2011
00000-26107-0-3-0-0	2015
00000-27158-0-1-0-0	1999
61300-00022-0-5-0-0	2016
00000-22050-0-7-0-0	2016
00000-06337-0-7-2-0	2015
42400-00011-0-1-0-0	2001
00000-06003-0-2-2-0	2011
00000-24018-0-7-0-0	2015
00000-29044-0-3-0-0	2013
00000-26017-0-1-0-0	1977
00000-25055-0-4-0-0	1996
00000-01088-0-5-0-0	1978
00000-35009-0-9-1-0	2010
00000-35009-0-9-2-0	2010
00000-03134-0-9-3-0	2015
00000-02014-0-7-0-0	2012
28360-00002-0-3-0-0	2003
25570-00038-0-1-0-0	2014
00000-14145-0-1-0-0	2013
00000-28093-0-7-0-0	2013
00000-10243-0-9-3-0	2013
00000-03055-0-8-0-0	2010
00000-03084-0-1-0-0	2008
00000-03103-0-5-0-0	2010
00000-03136-0-9-4-0	2015
00000-28324-0-1-0-0	2015
00000-19006-0-6-0-0	2013
54550-00062-0-3-0-0	2016
00000-26004-0-9-3-0	2011
00000-05010-0-6-0-0	2016
00000-05046-0-5-0-0	2014
00000-05061-0-3-0-0	2007
00000-05074-0-2-0-0	2011
00000-04005-0-5-0-0	2007
00000-04015-0-8-0-0	2016
00000-23053-0-3-0-0	2015
54550-00088-0-3-0-0	2016
00000-04035-0-5-0-0	2016
00000-32062-0-8-0-0	2016
63100-00003-0-6-0-0	2016
00000-12014-0-3-0-0	2011
00000-10088-0-9-4-0	2013
00000-06014-0-7-0-0	2005
00000-10268-0-1-0-0	2011
00000-11021-0-3-0-0	2009
00000-26033-0-1-0-0	2009
00000-26033-0-3-0-0	2009
00000-26038-0-1-0-0	2009
00000-26047-0-3-0-0	2015
00000-26059-0-1-0-0	2014
00000-26059-0-5-0-0	2014
00000-26063-0-1-0-0	2014
00000-26164-0-5-0-0	2010
00000-06028-0-7-0-0	2014
00000-06054-0-3-0-0	2015
00000-06073-0-3-0-0	2010
00000-12017-0-1-0-0	2006
00000-19040-0-8-0-0	2016
00000-19060-0-3-0-0	2013
00000-29071-0-4-0-0	2007
00000-29074-0-3-0-0	2013
00000-29074-0-5-0-0	2013
00000-29093-0-3-0-0	2012
00000-27012-0-1-0-0	2010
00000-06201-0-3-0-0	2013
00000-06212-0-1-0-0	2009
00000-06312-0-5-0-0	2010
00000-06313-0-5-0-0	2010
00000-14016-0-7-0-0	2016
00000-14078-0-5-0-0	2006
00000-14086-0-1-0-0	2014
00000-14099-0-7-0-0	2010
00000-14103-0-7-0-0	2010
00000-20023-0-3-0-0	2015
00000-20039-0-7-0-0	2009
00000-20056-0-5-0-0	2008
00000-27119-0-1-0-0	2010
00000-07008-0-1-0-0	2015
00000-14105-0-7-0-0	2002
00000-14119-0-1-0-0	2008
00000-21026-0-5-0-0	2014
00000-21026-0-7-0-0	2014
00000-28114-0-3-0-0	2009
00000-28114-0-7-0-0	2009
00000-28118-0-1-0-0	2013
00000-28118-0-3-0-0	2013
00000-28118-0-8-0-0	2013
00000-28318-0-7-0-0	2013
00000-29014-0-7-0-0	2013
00000-07045-0-3-0-0	2016
00000-07077-0-8-0-0	2015
00000-14140-0-3-0-0	2007
00000-14174-0-3-0-0	2016
00000-14176-0-3-0-0	2016
00000-14223-0-5-0-0	2010
00000-21050-0-3-0-0	2007
00000-21068-0-5-0-0	2009
00000-31025-0-1-0-0	2010
00000-31039-0-7-0-0	2013
00000-31046-0-1-0-0	2010
00000-32013-0-2-0-0	2016
00000-32028-0-3-0-0	2013
00000-09025-0-8-0-0	2007
00000-14294-0-5-0-0	2014
00000-14333-0-3-0-0	2014
00000-22085-0-6-0-0	2010
00000-22097-0-3-0-0	2014
00000-21040-0-1-0-0	2009
00000-28084-0-7-0-0	2011
70660-00032-0-1-0-0	2013
00000-09042-0-2-2-0	2013
00000-09099-0-3-0-0	2014
00000-23046-0-3-0-0	2009
00000-03047-0-1-0-0	2016
00000-14506-0-1-0-0	2014
00000-33104-0-4-0-0	2013
00000-33104-0-8-0-0	2013
00000-14104-0-1-0-0	2013
00000-22082-0-1-0-0	2016
00000-31098-0-5-0-0	2016
00000-42172-0-5-0-0	2016
12520-00001-0-8-0-0	2016
28990-00011-0-3-0-0	2016
49240-00006-0-2-0-0	2016
50140-00005-0-7-0-0	2014
00000-40046-0-3-0-0	2010
00000-40047-0-4-0-0	2010
00000-40049-0-7-0-0	2002
00000-40060-0-2-0-0	2010
00000-40060-0-8-0-0	2010
00000-40062-0-4-0-0	2013
00000-40079-0-7-0-0	2013
52660-00015-0-5-0-0	2015
